"","iid","id","wave","partner","gender","pid","like","dec","age_diff","samerace","int_corr","income_diff","sat_diff","goal_diff","go_out_diff","imprace","imprelig","attr","sinc","intel","fun","amb","shar"
"257",119,10,5,7,0,128,5,1,2,0,0.1,-46384,110,0,-1,5,2,5,7,8,7,9,6
"258",119,10,5,8,0,129,8,1,3,0,0.1,11884,105,1,-2,5,2,7,9,9,8,0,6
"259",119,10,5,9,0,130,8,1,1,0,-0.01,-16335,-170,0,-1,5,2,6,9,8,9,7,7
"260",12,2,1,1,1,1,8,0,1,0,0.54,40250,-536,0,0,1,1,7,8,10,7,7,5
"261",12,2,1,10,1,10,1,0,-4,1,0.65,19415,41,0,0,1,1,1,1,1,1,1,1
"262",12,2,1,2,1,2,8,0,-2,1,0.18,36692,-91,0,0,1,1,7,6,10,6,6,5
"263",12,2,1,3,1,3,7,0,-3,1,-0.14,57103,-59,-1,0,1,1,6,7,10,6,6,5
"264",12,2,1,4,1,4,6,0,-1,1,-0.18,8517,-140,0,0,1,1,6,5,10,6,6,5
"265",12,2,1,5,1,5,7,0,1,1,0,57103,100,0,0,1,1,6,7,10,7,6,5
"266",12,2,1,6,1,6,7,0,-1,0,0.37,31067,1,0,0,1,1,6,8,10,6,7,6
"267",12,2,1,8,1,8,9,1,-3,1,-0.11,57103,102,0,0,1,1,8,8,10,7,6,5
"268",12,2,1,9,1,9,8,1,-4,0,0.03,40250,-56,0,0,1,1,8,8,10,7,6,5
"269",120,11,5,10,0,131,5,0,-1,0,0.54,-25012,30,1,0,1,4,7,8,6,5,7,2
"270",120,11,5,2,0,123,4,0,-2,0,-0.31,-11622,49,1,2,1,4,5,8,6,2,2,2
"271",120,11,5,4,0,125,5,1,1,0,0.53,2970,30,1,2,1,4,6,8,8,6,8,5
"272",120,11,5,5,0,126,7,0,2,0,0.69,12690,30,2,0,1,4,8,10,8,7,8,6
"273",120,11,5,6,0,127,2,0,2,0,-0.36,-11622,145,0,2,1,4,9,4,5,2,2,1
"274",120,11,5,7,0,128,6,1,1,0,0,2970,-70,1,1,1,4,8,7,8,6,5,2
"275",120,11,5,8,0,129,4,0,2,0,0.36,-11622,-182,2,0,1,4,5,7,2,2,4,2
"276",120,11,5,9,0,130,9,1,0,0,-0.23,3496,60,1,1,1,4,9,9,9,8,10,2
"277",121,12,5,10,0,131,9,1,-2,0,0.52,-26258,105,1,-2,8,1,7,10,10,8,10,1
"278",121,12,5,2,0,123,9,1,-3,0,-0.28,-12868,-65,1,0,8,1,9,10,7,5,10,9
"279",121,12,5,4,0,125,8,1,0,1,0.72,1724,-30,1,0,8,1,6,10,10,8,8,4
"280",121,12,5,6,0,127,1,0,1,1,-0.36,19415,-1,0,0,8,1,4,4,2,1,1,1
"281",121,12,5,7,0,128,9,1,0,1,-0.15,1724,210,1,-1,8,1,9,10,10,5,7,4
"282",121,12,5,8,0,129,7,0,-2,1,0.12,-26258,426,2,-2,8,1,7,6,7,8,10,7
"283",121,12,5,9,0,130,7,1,-1,0,-0.23,1724,140,1,-1,8,1,6,10,5,2,2,4
"284",122,1,5,1,1,112,9,1,2,1,-0.29,9349,190,0,0,1,1,9,9,9,9,9,9
"285",122,1,5,10,1,119,8,1,3,0,0.06,-29264,70,0,0,1,1,9,9,8,7,8,7
"286",122,1,5,11,1,120,8,1,2,0,0.4,-15497,-30,-1,-2,1,1,6,7,7,7,7,7
"287",122,1,5,2,1,113,10,0,1,0,0.08,-3964,-272,0,0,1,1,10,10,10,10,10,10
"288",122,1,5,3,1,114,8,0,2,0,0.48,-15497,-112,0,-3,1,1,6,10,7,7,7,7
"289",122,1,5,4,1,115,10,0,1,0,-0.05,-30793,-272,0,0,1,1,10,10,10,10,10,10
"290",122,1,5,5,1,116,10,1,1,0,0.08,-3964,-272,0,0,1,1,10,10,10,10,10,10
"291",122,1,5,7,1,128,8,0,2,0,-0.12,3417,70,2,1,1,1,6,10,8,8,8,8
"292",123,2,5,1,1,112,8,1,-2,0,-0.37,23155,98,0,0,3,5,9,7,7,6,4,5
"293",123,2,5,12,1,121,3,0,-3,0,-0.28,12868,-99,-1,0,3,5,5,4,5,4,5,4
"294",123,2,5,2,1,113,4,0,-3,0,-0.22,23155,-120,0,0,3,5,6,5,5,4,4,5
"295",123,2,5,3,1,114,4,0,-2,0,0.13,23155,20,0,-3,3,5,4,6,6,5,4,5
"296",123,2,5,6,1,117,6,0,-3,0,0.05,26445,-240,0,0,3,5,6,6,5,6,5,6
"297",123,2,5,7,1,128,4,0,-3,0,-0.29,23155,-225,2,1,3,5,4,5,5,4,5,5
"298",124,3,5,1,1,112,6,1,2,0,0.26,-39605,-30,0,0,1,1,6,7,7,4,4,5
"299",124,3,5,11,1,120,8,0,2,0,0.64,-24309,-80,-1,-2,1,1,7,5,6,6,8,7
"300",124,3,5,12,1,121,7,1,1,0,0.83,-23063,-30,-1,0,1,1,2,7,9,6,7,7
"301",124,3,5,2,1,113,8,1,1,0,0.85,-12776,-30,0,0,1,1,7,6,7,5,5,8
"302",124,3,5,3,1,114,7,1,2,0,-0.04,-23063,120,0,-3,1,1,5,6,8,7,7,7
"303",124,3,5,4,1,115,6,1,1,0,0.58,-39605,-112,0,0,1,1,6,2,4,4,4,6
"304",124,3,5,5,1,116,7,1,1,0,0.68,-12776,-218,0,0,1,1,5,4,3,2,5,4
"305",124,3,5,7,1,128,7,1,2,0,-0.05,-23063,140,2,1,1,1,6,7,7,6,7,7
"306",125,4,5,10,1,119,7,1,2,0,0.77,-2970,-50,0,0,3,1,8,8,6,6,6,7
"307",125,4,5,11,1,120,7,1,1,0,0.53,-2970,-60,-1,-2,3,1,9,8,7,8,7,7
"308",125,4,5,12,1,121,3,0,0,1,0.72,-1724,-150,-1,0,3,1,4,6,6,5,4,2
"309",125,4,5,3,1,114,5,0,1,0,-0.1,-10574,90,0,-3,3,1,5,8,8,6,7,5
"310",125,4,5,4,1,115,10,1,0,1,0.71,-18266,-2,0,0,3,1,10,10,9,10,9,10
"311",125,4,5,5,1,116,10,1,0,1,0.62,-18266,-2,0,0,3,1,10,10,10,10,10,10
"312",125,4,5,6,1,117,10,1,0,1,0.47,11853,-272,0,0,3,1,10,5,6,10,10,10
"313",126,5,5,1,1,112,6,1,2,0,0.3,-11444,-60,-1,2,7,5,7,8,7,6,6,6
"314",126,5,5,10,1,119,7,1,3,0,0.47,-1157,-150,-1,2,7,5,6,9,8,9,7,7
"315",126,5,5,12,1,121,5,0,1,1,0.14,-11444,30,-2,2,7,5,4,8,7,6,6,5
"316",126,5,5,2,1,113,7,1,1,1,0.44,-1157,-154,-1,2,7,5,6,8,9,9,8,6
"317",126,5,5,3,1,114,6,0,2,0,0.6,2133,-59,-1,-1,7,5,6,7,7,6,7,7
"318",126,5,5,4,1,115,5,0,1,1,0.4,-27986,30,-1,2,7,5,5,7,6,6,6,5
"319",126,5,5,5,1,116,7,0,1,1,0.33,2133,-30,-1,2,7,5,7,6,8,9,7,7
"320",126,5,5,6,1,117,7,0,1,1,0.3,2133,30,-1,2,7,5,7,7,7,7,7,8
"321",126,5,5,7,1,128,7,0,1,0,0.01,2133,-120,1,3,7,5,7,7,6,8,8,6
"322",127,6,5,1,1,112,10,1,2,0,-0.24,-3554,131,1,0,1,1,10,7,9,10,8,10
"323",127,6,5,10,1,119,8,1,3,0,-0.24,-15010,58,1,0,1,1,9,8,8,6,7,3
"324",127,6,5,11,1,120,7,1,2,0,-0.36,13676,-30,0,-2,1,1,8,5,7,8,5,6
"325",127,6,5,12,1,121,4,0,1,1,-0.36,-8959,160,0,0,1,1,5,8,7,0,5,0
"326",127,6,5,2,1,113,5,0,1,1,-0.28,-20509,170,1,0,1,1,5,5,5,5,5,5
"327",127,6,5,5,1,116,7,1,1,1,-0.42,-28849,-160,1,0,1,1,7,7,7,7,5,5
"328",127,6,5,6,1,117,7,1,1,1,0,-28849,-50,1,0,1,1,7,7,8,8,10,6
"329",127,6,5,7,1,128,6,0,1,0,0.38,-5351,130,3,1,1,1,7,7,6,5,5,5
"330",128,7,5,1,1,112,9,1,1,0,0.44,10592,-135,0,1,3,1,10,9,8,9,9,7
"331",128,7,5,11,1,120,8,1,1,0,0,-2970,-100,-1,-1,3,1,8,8,10,10,8,7
"332",128,7,5,12,1,121,5,0,0,1,-0.15,-1724,-20,-1,1,3,1,6,9,7,7,8,7
"333",128,7,5,2,1,113,7,1,0,1,-0.09,-5614,31,0,1,3,1,7,9,9,8,8,8
"334",128,7,5,3,1,114,7,1,1,0,0.34,-29264,105,0,-2,3,1,7,9,9,8,8,7
"335",128,7,5,5,1,116,6,1,0,1,-0.31,26186,-20,0,1,3,1,7,7,7,7,8,6
"336",128,7,5,6,1,117,8,1,0,1,-0.5,-1138,188,0,1,3,1,8,8,9,9,7,7
"337",128,7,5,7,1,128,8,1,1,0,-0.05,-34506,70,2,2,3,1,8,9,9,8,8,8
"338",129,8,5,1,1,112,8,1,1,0,0.31,-34506,58,-1,2,1,1,9,8,9,10,8,8
"339",129,8,5,10,1,119,10,1,3,0,0.1,-3964,-65,-1,2,1,1,10,10,10,10,9,10
"340",129,8,5,11,1,120,8,1,-1,0,0.36,8522,58,-2,0,1,1,9,8,8,10,9,8
"341",129,8,5,12,1,121,7,1,1,1,0.12,-23063,-90,-2,2,1,1,7,8,10,6,5,6
"342",129,8,5,2,1,113,7,0,0,1,0.32,-21076,-30,-1,2,1,1,7,8,8,7,7,7
"343",129,8,5,4,1,115,7,1,-4,1,0.45,-19950,-50,-1,2,1,1,8,8,8,7,6,10
"344",129,8,5,5,1,116,7,1,0,1,0.07,-4895,280,-1,2,1,1,7,8,8,8,8,8
"345",129,8,5,6,1,117,8,1,-2,1,-0.03,34138,280,-1,2,1,1,8,9,10,9,5,9
"346",129,8,5,7,1,128,7,1,-1,0,0.09,21356,-30,1,3,1,1,7,8,9,10,7,8
"347",13,3,1,1,1,1,10,1,1,1,0.16,30793,-250,0,0,3,5,10,10,10,10,10,10
"348",13,3,1,2,1,2,10,1,-2,0,0.1,29147,-2,0,0,3,5,10,10,10,10,10,10
"349",13,3,1,3,1,3,10,1,-3,0,0.09,17048,-253,-1,0,3,5,10,10,10,10,10,10
"350",13,3,1,4,1,4,10,1,-1,0,0.05,-30793,-142,0,0,3,5,10,10,10,10,10,10
"351",13,3,1,6,1,6,10,1,-1,1,-0.51,11853,-11,0,0,3,5,10,10,10,10,10,10
"352",13,3,1,7,1,7,10,1,0,1,0.52,18266,-2,0,0,3,5,10,10,10,10,10,10
"353",13,3,1,8,1,8,10,1,-3,0,0.42,29147,-2,0,0,3,5,10,10,10,10,10,10
"354",13,3,1,9,1,9,10,1,-4,0,0.68,29147,-2,0,0,3,5,10,10,10,10,10,10
"355",130,9,5,10,1,119,8,1,1,0,-0.01,6572,20,0,1,4,1,7,6,6,6,6,6
"356",130,9,5,12,1,121,2,0,-1,0,-0.23,-23063,70,-1,1,4,1,2,1,3,1,1,1
"357",130,9,5,2,1,113,5,0,-1,0,-0.11,25012,-360,0,1,4,1,3,3,5,6,1,1
"358",130,9,5,3,1,114,3,0,0,0,-0.06,-19550,-160,0,-2,4,1,1,1,6,2,5,1
"359",130,9,5,6,1,117,6,0,-1,0,0.11,26445,242,0,1,4,1,6,6,6,3,8,2
"360",131,10,5,1,1,112,5,0,-1,0,0.35,-4287,-160,0,2,4,1,5,5,5,5,5,5
"361",131,10,5,10,1,119,6,0,0,0,0.48,44014,99,0,2,4,1,6,6,6,6,6,6
"362",131,10,5,11,1,120,5,0,-1,0,0.54,25012,-389,-1,0,4,1,6,6,7,6,6,2
"363",131,10,5,3,1,114,5,0,-1,0,0.13,-4287,-19,0,-1,4,1,5,5,5,5,5,5
"364",131,10,5,5,1,116,5,0,-2,0,0.54,-35627,-160,0,2,4,1,5,5,5,5,5,5
"366",131,10,5,7,1,128,3,0,-1,0,-0.14,25012,0,2,3,4,1,6,6,7,6,5,2
"367",132,1,6,1,0,137,8,0,-1,0,0.16,37818,212,0,1,10,1,7,9,7,9,6,9
"368",132,1,6,10,0,141,7,0,1,0,0.05,22976,142,0,0,10,1,5,8,8,8,7,7
"369",132,1,6,2,0,138,8,0,5,1,0.34,22976,188,0,0,10,1,8,8,8,8,8,8
"370",132,1,6,4,0,139,5,0,10,0,0.52,-2610,120,0,-1,10,1,5,7,9,5,9,5
"371",132,1,6,6,0,140,9,1,2,1,0.13,22976,188,0,0,10,1,8,9,9,9,9,8
"372",133,2,6,1,0,137,7,0,2,1,-0.15,4252,-30,0,4,8,6,7,7,7,8,6,8
"373",133,2,6,10,0,141,5,0,4,0,0.19,-35627,270,0,3,8,6,5,6,5,7,5,6
"374",133,2,6,2,0,138,6,0,8,0,-0.51,-26445,-275,0,3,8,6,7,6,8,7,8,6
"375",133,2,6,4,0,139,7,0,13,1,0.25,8517,80,0,2,8,6,6,5,5,6,6,7
"376",133,2,6,6,0,140,7,0,5,0,-0.35,-3963,-262,0,3,8,6,8,7,7,8,8,7
"377",134,3,6,1,0,137,9,1,3,0,-0.1,29264,218,0,2,8,10,8,9,7,9,10,8
"378",134,3,6,2,0,138,7,1,9,1,-0.06,14422,170,0,1,8,10,7,8,9,8,7,8
"379",134,3,6,4,0,139,6,0,14,0,0.15,-26445,-120,0,0,8,10,7,7,8,5,8,5
"380",134,3,6,6,0,140,8,1,6,1,-0.09,29264,188,0,1,8,10,8,9,9,9,10,7
"381",135,5,6,1,0,137,6,0,0,0,-0.1,18944,-20,0,1,9,6,8,5,8,8,6,5
"382",135,5,6,10,0,141,6,1,2,0,-0.01,24163,20,0,0,9,6,7,8,8,8,8,6
"383",135,5,6,2,0,138,7,1,6,1,-0.3,22976,0,0,0,9,6,8,8,8,8,8,2
"384",135,5,6,4,0,139,6,1,11,0,0.28,35627,-100,0,-1,9,6,7,8,8,8,4,6
"385",136,6,6,1,0,137,8,0,1,0,0.3,3417,-80,-2,-1,2,7,8,8,8,8,8,8
"386",136,6,6,10,0,141,8,0,1,0,-0.15,3417,30,-2,-2,2,1,6,8,8,8,8,8
"387",136,6,6,6,0,140,8,0,1,0,0.3,3417,60,-2,-2,1,1,8,8,8,8,8,8
"388",137,1,6,2,1,133,7,0,2,1,-0.15,36692,160,0,-4,1,1,6,10,10,6,7,5
"389",137,1,6,3,1,134,9,1,3,0,-0.1,-29264,60,0,-2,1,1,9,9,9,8,8,7
"390",137,1,6,5,1,135,7,1,0,0,-0.1,-849,-30,0,-1,1,1,7,8,8,7,7,6
"391",138,2,6,1,1,132,8,1,5,1,0.34,-22976,98,0,0,9,6,8,7,4,6,6,4
"392",138,2,6,2,1,133,1,0,8,0,-0.51,-11114,40,0,-3,9,6,3,8,8,9,8,1
"393",138,2,6,5,1,135,1,0,6,1,-0.3,19415,-150,0,0,9,6,4,6,6,1,7,1
"394",138,2,6,6,1,136,9,1,8,0,-0.51,14773,0,2,2,9,6,7,8,10,9,9,8
"395",139,4,6,1,1,132,8,1,10,0,0.52,-12141,141,0,1,6,1,8,8,8,8,7,7
"396",139,4,6,2,1,133,6,1,13,1,0.25,-22076,-140,0,-2,6,1,6,8,10,6,8,5
"397",139,4,6,3,1,134,7,1,14,0,0.15,-29264,70,0,0,6,1,7,9,9,7,6,5
"398",139,4,6,5,1,135,6,0,11,0,0.28,-8740,220,0,1,6,1,6,6,6,6,5,6
"399",139,4,6,6,1,136,8,1,-2,0,0.52,-1960,70,2,3,6,1,8,8,8,8,8,8
"400",14,4,1,10,1,10,7,1,-3,1,0.17,-7928,21,0,0,1,1,7,8,7,9,8,8
"401",14,4,1,2,1,2,9,1,-1,1,-0.21,9349,190,0,0,1,1,9,9,9,9,9,9
"402",14,4,1,3,1,3,7,1,-2,1,-0.04,-7928,280,-1,0,1,1,7,9,8,8,8,8
"403",14,4,1,5,1,5,7,1,2,1,0.08,29760,140,0,0,1,1,6,8,6,8,10,10
"404",14,4,1,6,1,6,7,1,0,0,0.12,3724,43,0,0,1,1,6,8,8,7,9,8
"405",14,4,1,7,1,7,8,1,1,0,-0.46,-1960,70,0,0,1,1,8,8,9,8,9,9
"406",14,4,1,8,1,8,8,1,-2,1,-0.4,-1960,70,0,0,1,1,8,8,8,8,8,7
"407",140,6,6,1,1,132,7,1,2,1,0.13,-21310,70,0,0,5,5,7,7,7,7,7,7
"408",140,6,6,5,1,135,7,1,3,1,-0.34,7677,0,0,0,5,5,6.5,8,8,7,7,7
"409",140,6,6,6,1,136,6.5,0,-2,0,0.51,-14265,290,2,2,5,5,5,5,6,8,6,8
"410",141,10,6,1,1,132,7,1,1,0,0.05,32641,140,0,0,4,4,8,7,7,7,7,8
"411",141,10,6,2,1,133,8,1,4,0,0.19,37211,-112,0,-3,4,4,6,10,9,9,6,5
"412",141,10,6,3,1,134,7,1,5,0,-0.1,-1483,-210,0,-1,4,4,7,8,8,7,6,5
"413",141,10,6,5,1,135,8,1,2,0,-0.01,-39483,-92,0,0,4,4,8,9,8,8,6,5
"414",141,10,6,6,1,136,4,0,6,0,0.38,-13635,-2,2,2,4,4,3,7,8,4,8,4
"415",142,1,7,10,0,167,8,1,-1,1,-0.63,-3173,-92,0,0,1,4,8,8,8,8,8,8
"416",142,1,7,11,0,168,10,1,-1,0,-0.5,-28306,150,0,0,1,4,6,9,9,10,9,10
"417",142,1,7,12,0,169,10,1,4,1,-0.59,-19362,11,0,0,1,4,10,10,10,10,10,10
"418",142,1,7,13,0,170,9,0,4,0,-0.27,3026,81,0,-1,1,4,4,7,7,9,8,7
"419",142,1,7,15,0,172,8,1,3,1,0.04,-3173,60,0,1,1,4,8,7,8,8,8,8
"420",142,1,7,2,0,159,9,1,4,1,-0.57,3026,150,0,0,1,4,5,10,9,8,7,5
"421",142,1,7,3,0,160,8,1,5,0,-0.15,-22505,-92,0,0,1,4,8,8,8,8,10,6
"422",142,1,7,4,0,161,9,1,-2,1,-0.01,3026,-160,0,0,1,4,10,10,9,8,8,7
"423",142,1,7,5,0,162,8,1,3,0,-0.24,-3173,60,0,0,1,4,8,10,9,8,8,5
"424",142,1,7,7,0,164,7,1,3,1,-0.59,-19185,0,0,0,1,4,8,9,10,8,5,6
"425",142,1,7,8,0,165,7,0,6,1,-0.4,1722,0,1,-1,1,4,6,8,7,6,5,7
"426",142,1,7,9,0,166,5,0,2,0,-0.21,29261,90,-1,0,1,4,8,6,6,8,9,5
"427",143,2,7,1,0,158,5,0,-10,1,0.34,-17832,240,1,2,6,2,5,6,8,6,7,8
"428",143,2,7,10,0,167,5,0,-10,1,0.13,-4614,50,0,2,6,2,5,6,7,6,4,8
"429",143,2,7,11,0,168,7,1,-10,0,0.33,-28306,0,0,2,6,2,7,8,9,9,9,6
"430",143,2,7,12,0,169,8,1,-5,1,0.27,-3173,20,0,2,6,2,8,9,9,8,8,8
"431",143,2,7,13,0,170,4,0,-5,0,0.55,-6840,132,0,1,6,2,5,5,9,6,7,8
"432",143,2,7,14,0,171,9,1,-4,1,0.34,14997,150,0,2,6,2,8,9,9,7,8,8
"433",143,2,7,16,0,173,7,0,-11,1,-0.03,-1039,-30,0,3,6,2,7,5,8,9,8,6
"434",143,2,7,2,0,159,5,0,-5,1,0.55,-4614,-21,0,2,6,2,4,6,8,5,7,5
"435",143,2,7,3,0,160,5,0,-4,0,0.01,16673,121,0,2,6,2,5,5,7,8,7,4
"436",143,2,7,4,0,161,8,1,-11,1,-0.15,-44086,0,0,2,6,2,5,6,8,9,8,6
"437",143,2,7,5,0,162,7,0,-6,0,0.58,5739,150,0,2,6,2,6,7,9,8,9,8
"438",143,2,7,6,0,163,8,1,-7,1,0.61,17322,70,1,1,6,2,9,8,9,8,9,8
"439",143,2,7,7,0,164,8,1,-6,1,0.47,-3173,-50,0,2,6,2,8,7,9,8,8,8
"440",143,2,7,9,0,166,8,1,-7,0,0.22,-17851,70,-1,2,6,2,9,8,9,8,8,8
"441",144,3,7,10,0,167,6,0,0,1,0.38,18293,0,0,0,5,2,6,7,8,7,7,7
"442",144,3,7,11,0,168,5,0,0,0,0.03,-6840,-130,0,0,5,2,5,5,6,6,5,5
"443",144,3,7,12,0,169,7,1,5,1,0.55,2104,-40,0,0,5,2,7,7,8,8,6,7
"444",144,3,7,13,0,170,5,0,5,0,-0.06,-6840,-175,0,-1,5,2,5,7,8,6,7,5
"445",144,3,7,14,0,171,6,0,6,1,0.45,18293,0,0,0,5,2,5,7,8,7,7,6
"446",144,3,7,15,0,172,7,0,4,1,0.52,2281,-290,0,1,5,2,5,8,7,7,8,7
"447",144,3,7,16,0,173,6,0,-1,1,0.72,18293,-20,0,1,5,2,6,7,8,6,7,6
"448",144,3,7,2,0,159,4,0,5,1,0.32,18293,-170,0,0,5,2,4,7,8,5,7,4
"449",144,3,7,3,0,160,7,0,6,0,0.64,-1039,50,0,0,5,2,7,8,8,8,8,7
"450",144,3,7,4,0,161,9,1,-1,1,0.44,24492,0,0,0,5,2,8,8,8,10,7,9
"451",144,3,7,7,0,164,8,0,4,1,0.27,2281,-295,0,0,5,2,8,8,7,7,6,7
"452",144,3,7,8,0,165,6,0,7,1,0.01,23188,60,1,-1,5,2,7,6,6,5,6,5
"453",145,4,7,11,0,168,8,0,-1,0,0.11,-16335,-20,0,-1,9,7,6,9,8,8,7,10
"454",145,4,7,13,0,170,9,0,4,0,0.7,-10534,-90,0,-2,9,7,8,10,9,7,7,10
"455",145,4,7,14,0,171,8,0,5,1,0.38,14997,-190,0,-1,9,7,9,9,9,7,8,5
"456",145,4,7,15,0,172,9,1,3,1,-0.25,14997,188,0,0,9,7,9,9,9,7,8,7
"457",145,4,7,16,0,173,10,1,-2,1,-0.5,18266,-10,0,0,9,7,8,10,10,10,10,10
"458",145,4,7,2,0,159,8,0,4,1,0.68,-10534,366,0,-1,9,7,7,10,10,10,10,8
"459",145,4,7,3,0,160,7,0,5,0,-0.18,-10534,110,0,-1,9,7,8,10,7,10,7,5
"460",145,4,7,4,0,161,9,1,-2,1,-0.29,14997,188,0,-1,9,7,10,9,9,9,8,7
"461",145,4,7,5,0,162,8,0,3,0,0.34,-16335,-70,0,-1,9,7,9,9,9,8,9,8
"462",145,4,7,6,0,163,9,1,2,1,0.39,17322,30,1,-2,9,7,9,9,8,7,9,7
"463",145,4,7,7,0,164,9,1,3,1,0.06,-7214,-190,0,-1,9,7,9,10,10,9,8,9
"464",145,4,7,8,0,165,2,0,6,1,0.72,13693,-210,1,-2,9,7,8,8,7,7,5,4
"465",145,4,7,9,0,166,3,0,2,0,0.04,41232,89,-1,-1,9,7,7,7,7,7,7,4
"466",146,5,7,1,0,158,4,0,-13,1,0.26,-21554,20,0,-1,1,7,4,6,8,8,8,4
"467",146,5,7,10,0,167,6,0,-13,1,0.04,-11230,-175,-1,-1,1,7,5,7,8,7,7,5
"468",146,5,7,11,0,168,6,0,-13,0,0.13,-36363,30,-1,-1,1,7,6,8,10,8,8,5
"469",146,5,7,12,0,169,7,0,-8,1,0.01,-27419,-20,-1,-1,1,7,8,8,8,8,8,8
"470",146,5,7,13,0,170,6,0,-8,0,0.74,-36363,30,-1,-2,1,7,6,8,8,8,8,6
"471",146,5,7,15,0,172,6,0,-9,1,-0.29,-11230,50,-1,0,1,7,8,8,8,7,8,6
"472",146,5,7,16,0,173,5,0,-14,1,-0.21,-5031,35,-1,0,1,7,6,8,8,8,8,6
"473",146,5,7,2,0,159,7,0,-8,1,0.68,-27419,-140,-1,-1,1,7,5,7,10,8,8,8
"474",146,5,7,3,0,160,7,0,-7,0,-0.04,-30562,-20,-1,-1,1,7,8,10,7,8,8,6
"475",146,5,7,4,0,161,6,0,-14,1,-0.15,-5031,0,-1,-1,1,7,6,8,8,8,7,7
"476",146,5,7,5,0,162,5,0,-9,0,0.3,-36363,31,-1,-1,1,7,5,5,10,8,8,6
"477",146,5,7,6,0,163,6,0,-10,1,0.64,-2706,30,0,-2,1,7,6,8,8,8,7,7
"478",146,5,7,7,0,164,10,1,-9,1,0.32,-27242,366,-1,-1,1,7,10,9,10,10,8,8
"479",146,5,7,9,0,166,6,0,-10,0,0.24,21204,-175,-2,-1,1,7,5,8,6,6,8,6
"480",147,6,7,11,0,168,4,0,-3,1,0.38,-19392,-350,1,-1,3,3,4,8,8,4,4,3
"481",147,6,7,12,0,169,7,1,2,0,0.37,-10448,-280,1,-1,3,3,8,7,8,7,7,5
"482",147,6,7,14,0,171,5,0,3,0,0.54,-19392,180,1,-1,3,3,4,7,9,4,6,3
"483",147,6,7,15,0,172,10,1,1,0,0.01,-10448,2,1,0,3,3,8,10,10,10,8,8
"484",147,6,7,4,0,161,6,1,-4,0,0.17,11940,2,1,-1,3,3,7,6,7,6,6,5
"485",147,6,7,5,0,162,5,0,1,1,0.11,3910,-92,1,-1,3,3,5,6,6,6,5,4
"486",147,6,7,6,0,163,8,1,0,0,0.51,14265,-261,2,-2,3,3,7,8,8,7,7,8
"487",147,6,7,7,0,164,5,0,1,0,0.5,-10271,272,1,-1,3,3,6,8,8,6,6,5
"488",147,6,7,8,0,165,6,1,4,0,0.66,10636,-60,2,-2,3,3,7,7,7,5,6,5
"489",148,7,7,1,0,158,1,0,-4,0,0.11,-1584,-190,2,-1,7,4,4,8,8,2,6,1
"490",148,7,7,10,0,167,6,0,-4,0,0.14,-50285,50,1,-1,7,4,3,8,8,5,8,2
"491",148,7,7,11,0,168,5,0,-4,1,0.31,-19392,20,1,-1,7,4,2,8,8,4,2,2
"492",148,7,7,12,0,169,6,1,1,0,0.08,-10448,-170,1,-1,7,4,8,8,8,5,5,2
"493",148,7,7,13,0,170,4,0,1,1,0.74,-19392,248,1,-2,7,4,3,8,8,4,8,1
"494",148,7,7,14,0,171,9,0,2,0,0.42,-10448,30,1,-1,7,4,4,8,8,7,8,5
"495",148,7,7,15,0,172,9,0,0,0,-0.36,-1039,-155,1,0,7,4,7,8,8,10,10,7
"496",148,7,7,16,0,173,7,0,-5,0,-0.34,13921,-28,1,0,7,4,7,9,9,5,8,2
"497",148,7,7,2,0,159,2,0,1,0,0.72,-10271,-104,1,-1,7,4,3,8,8,2,7,1
"498",148,7,7,3,0,160,5,0,2,0,-0.16,-30562,-30,1,-1,7,4,7,5,7,8,8,6
"499",148,7,7,4,0,161,4,0,-5,0,-0.19,-55225,109,1,-1,7,4,5,8,8,5,5,1
"500",148,7,7,5,0,162,8,0,0,1,0.11,1722,-350,1,-1,7,4,6,8,8,4,9,7
"501",148,7,7,6,0,163,8,1,-1,0,0.58,-41761,60,2,-2,7,4,7,9,9,8,8,7
"502",148,7,7,7,0,164,4,0,0,0,0.38,-10271,89,1,-1,7,4,4,6,7,6,7,2
"503",148,7,7,9,0,166,7,0,-1,0,0.09,-12219,1,0,-1,7,4,7,8,7,5,5,2
"504",149,8,7,10,0,167,5,0,-5,1,0.26,-4614,-330,0,0,3,3,4,6,7,7,5,8
"505",149,8,7,11,0,168,4,0,-5,0,0.13,-29747,-131,0,0,3,3,4,7,8,4,7,8
"506",149,8,7,12,0,169,7,1,0,1,0.45,-20803,0,0,0,3,3,8,7,8,7,7,8
"507",149,8,7,14,0,171,7,1,1,1,0.52,-20803,0,0,0,3,3,6,8,8,6,7,8
"508",149,8,7,15,0,172,7,1,-1,1,-0.09,-20803,-50,0,1,3,3,7,7,7,6,6,6
"509",149,8,7,16,0,173,6,1,-6,1,0.15,-20803,0,0,1,3,3,5,8,8,7,4,8
"510",149,8,7,2,0,159,4,0,0,1,0.65,-29747,-141,0,0,3,3,4,7,8,4,6,7
"511",149,8,7,4,0,161,7,0,-6,1,-0.11,1585,183,0,0,3,3,8,6,8,8,6,8
"512",149,8,7,5,0,162,6,0,-1,0,0.72,-29747,-80,0,0,3,3,4,8,7,4,8,3
"513",149,8,7,6,0,163,5,0,-2,1,0.47,3910,-141,1,-1,3,3,5,6,6,4,4,4
